Date,Open,High,Low,Close,Adj Close,Volume
2021-10-27,17934780,17989780,17833740,17965180,17965180,192997
2021-10-28,17964880,18103440,17921980,17994840,17994840,221731
2021-10-29,17994840,17998640,17718480,17829880,17829880,228681
2021-10-31,17830280,17835820,17789980,17799580,17799580,4489
2021-11-01,17799480,17957380,17799280,17919780,17919780,172172
2021-11-02,17920670,17962880,17862540,17870380,17870380,142508
2021-11-03,17870150,17875080,17586440,17771640,17771640,175071
2021-11-04,17771640,17988040,17706640,17912140,17912140,191488
2021-11-05,17912240,18181280,17848940,18175880,18175880,206526
2021-11-07,18183830,18184230,18148230,18157130,18157130,4339
2021-11-08,18157130,18264030,18123130,18245080,18245080,160632
2021-11-09,18245230,18326330,18190430,18298130,18298130,256995
2021-11-10,18298130,18684580,18221680,18484440,18484440,194228
2021-11-11,18484440,18658980,18427480,18621980,18621980,161113
2021-11-12,18622080,18685680,18450880,18644480,18644480,164099
2021-11-14,18693640,18693640,18651540,18654380,18654380,3696
2021-11-15,18654480,18704680,18563180,18622580,18622580,178884
2021-11-16,18621910,18771180,18493280,18502080,18502080,181206
2021-11-17,18502080,18679580,18494340,18663780,18663780,162796
2021-11-18,18663740,18708140,18549480,18594480,18594480,192671
2021-11-19,18594640,18656680,18428690,18451750,18451750,276851
2021-11-21,18465340,18470480,18386480,18448780,18448780,4984
2021-11-22,18448880,18489840,18021440,18089280,18089280,223594
2021-11-23,18089080,18123180,17818590,17907180,17907180,204124
2021-11-24,17907080,17962850,17783980,17895280,17895280,179093
2021-11-25,17895180,17949680,17877180,17925280,17925280,73252
2021-11-26,17925480,18154080,17803580,17926650,17926650,200283
2021-11-28,17901950,17955650,17755630,17954250,17954250,6542
2021-11-29,17954050,17992580,17810080,17866850,17866850,185617
2021-11-30,17866850,18086180,17697580,17730980,17730980,252486
2021-12-01,17731280,17944100,17724280,17816450,17816450,222024
2021-12-02,17816250,17818750,17618150,17688850,17688850,199945
2021-12-03,17688850,17859980,17660200,17827880,17827880,249955
2021-12-05,17843550,17852450,17805380,17827750,17827750,3746
2021-12-06,17827680,17876350,17755870,17808250,17808250,207018
2021-12-07,17808250,17877080,17721680,17845980,17845980,145112
2021-12-08,17846280,17929980,17794780,17833550,17833550,147098
2021-12-09,17833450,17875050,17731380,17762180,17762180,145139
2021-12-10,17762180,17893980,17699680,17822880,17822880,147173
2021-12-12,17830550,17842980,17817780,17830980,17830980,3219
2021-12-13,17830950,17914550,17816980,17856680,17856680,139193
2021-12-14,17856480,17894150,17663580,17723580,17723580,146948
2021-12-15,17723680,17813420,17529280,17793450,17793450,182491
2021-12-16,17793480,17999250,17754180,17986480,17986480,174847
2021-12-17,17986680,18141480,17957580,17977080,17977080,150494
2021-12-19,17994450,18015550,17985080,17999480,17999480,3813
2021-12-20,18001080,18040580,17881880,17915150,17915150,165619
2021-12-21,17915150,18004380,17848380,17904550,17904550,144398
2021-12-22,17904550,18049550,17857950,18035680,18035680,131514
2021-12-23,18035580,18106290,17987780,18083550,18083550,118741
2021-12-26,18085440,18085440,18056580,18071780,18071780,2923
2021-12-27,18071780,18133880,18028550,18122740,18122740,115773
2021-12-28,18122640,18200990,18049180,18064280,18064280,117366
2021-12-29,18064190,18075780,17893480,18044850,18044850,134648
2021-12-30,18044850,18171080,17960580,18155880,18155880,121162
2021-12-31,18156180,18302480,18145980,18290580,18290580,113461
2022-01-02,18286040,18316240,18278980,18283540,18283540,2901
2022-01-03,18282940,18314580,17981890,18040280,18040280,153162
2022-01-04,18040240,18166880,17983880,18137880,18137880,174876
2022-01-05,18138150,18295840,18081680,18101780,18101780,173314
2022-01-06,18102280,18114380,17862880,17912780,17912780,208243
2022-01-07,17912550,17985150,17824950,17958080,17958080,168121
2022-01-09,17939550,17960980,17936850,17950480,17950480,3398
2022-01-10,17950480,18028480,17902350,18010880,18010880,178057
2022-01-11,18010880,18232280,18010550,18205880,18205880,170222
2022-01-12,18205880,18279840,18145780,18251680,18251680,154888
2022-01-13,18251680,18280580,18122280,18207280,18207280,163200
2022-01-14,18207280,18290480,18145780,18174180,18174180,175692
2022-01-16,18170440,18192540,18157680,18162680,18162680,2682
2022-01-17,18162680,18230880,18130000,18189380,18189380,91051
2022-01-18,18189380,18226440,18056580,18141580,18141580,222682
2022-01-19,18141680,18433180,18101430,18384140,18384140,235739
2022-01-20,18384240,18478040,18358080,18388080,18388080,218502
2022-01-21,18388480,18431080,18283840,18343280,18343280,229527
2022-01-23,18345240,18369480,18314280,18345980,18345980,5444
2022-01-24,18345880,18442080,18295580,18435380,18435380,250993
2022-01-25,18435380,18537480,18348380,18493980,18493980,210107
2022-01-26,18493550,18494480,18148380,18218280,18218280,213898
2022-01-27,18218480,18218580,17916780,17971580,17971580,234586
2022-01-28,17971580,17993080,17801580,17910280,17910280,212183
2022-01-30,17919280,17919280,17883380,17894080,17894080,4447
2022-01-31,17894080,17998050,17854580,17977480,17977480,178106
2022-02-01,17977080,18086380,17956250,18005780,18005780,179219
2022-02-02,18005780,18107180,17943580,18077550,18077550,159468
2022-02-03,18077980,18088750,17885380,18056080,18056080,190924
2022-02-04,18056080,18147980,17920180,18075580,18075580,198196
2022-02-06,18067190,18113080,18066780,18099340,18099340,5026
2022-02-07,18099680,18234580,18086380,18218780,18218780,267397
2022-02-08,18218780,18286640,18153140,18258380,18258380,208235
2022-02-09,18258540,18357080,18245380,18325080,18325080,151443
2022-02-10,18325180,18418380,18215340,18267080,18267080,234265
2022-02-11,18267080,18653780,18208380,18578980,18578980,256669
2022-02-13,18592330,18620280,18553080,18594040,18594040,6999
2022-02-14,18594280,18740180,18506980,18709480,18709480,275443
2022-02-15,18709280,18793780,18443980,18528480,18528480,236794
2022-02-16,18528480,18724980,18501880,18697880,18697880,196971
2022-02-17,18698080,19010160,18676980,18998780,18998780,255581
2022-02-18,18999030,19023580,18864780,18977680,18977680,215233
2022-02-20,19008180,19063480,18966510,19047580,19047580,5461
2022-02-21,19047580,19140230,18874530,19094480,19094480,233001
2022-02-22,19094180,19137980,18912680,18981480,18981480,279249
2022-02-23,18981480,19114580,18895480,19106230,19106230,246041
2022-02-24,19106430,19743980,18779380,19063980,19063980,469072
2022-02-25,19063980,19214780,18828280,18885280,18885280,294848
2022-02-27,19192060,19309480,19042080,19100380,19100380,10900
2022-02-28,19100380,19192880,18907680,19061780,19061780,317838
2022-03-01,19061780,19500780,19012680,19421880,19421880,404060
2022-03-02,19421880,19477880,19137380,19286680,19286680,306680
2022-03-03,19286680,19412030,19219060,19348070,19348070,360327
2022-03-04,19348070,19706480,19294980,19698480,19698480,457882
2022-03-06,19744720,19913580,19741920,19886080,19886080,13103
2022-03-07,19886080,20025180,19608780,19986080,19986080,406100
2022-03-08,19986780,20703580,19809380,20436480,20436480,402518
2022-03-09,20437280,20590680,19760080,19897280,19897280,350927
2022-03-10,19897280,20090620,19705080,19951680,19951680,262082
2022-03-11,19951680,19971420,19584380,19882480,19882480,197244
2022-03-13,19847420,19903080,19705480,19741080,19741080,7471
2022-03-14,19741480,19786620,19496280,19520580,19520580,212842
2022-03-15,19520580,19520880,19069480,19178530,19178530,240137
2022-03-16,19178290,19293280,18949480,19268980,19268980,219497
2022-03-17,19268880,19497480,19253630,19437780,19437780,199940
2022-03-18,19437650,19452030,19177980,19211980,19211980,166764
2022-03-20,19213580,19261680,19180580,19189380,19189380,5628
2022-03-21,19189280,19411680,19178580,19354880,19354880,153757
2022-03-22,19354880,19382680,19105080,19195430,19195430,162715
2022-03-23,19195230,19482930,19154530,19459680,19459680,161210
2022-03-24,19459190,19660830,19372780,19591550,19591550,187895
2022-03-25,19591550,19641530,19429980,19576880,19576880,260093
2022-03-27,19569680,19590530,19546130,19570630,19570630,5868
2022-03-28,19570630,19582580,19168380,19239180,19239180,285415
2022-03-29,19239380,19291680,18899980,19162680,19162680,301040
2022-03-30,19162980,19384280,19157880,19339580,19339580,203940
2022-03-31,19339380,19497230,19189880,19366750,19366750,224165
2022-04-01,19366750,19393580,19179080,19247780,19247780,188786
2022-04-03,19237880,19257580,19213080,19245780,19245780,4128
2022-04-04,19245780,19368780,19153280,19314280,19314280,196235
2022-04-05,19314280,19444630,19178380,19205180,19205180,183196
2022-04-06,19204580,19333480,19150380,19236320,19236320,214088
2022-04-07,19236780,19377080,19203780,19328480,19328480,316077
2022-04-08,19328780,19480880,19275480,19471380,19471380,180072
2022-04-10,19461380,19498380,19431180,19445780,19445780,6379
2022-04-11,19445780,19695580,19398820,19526380,19526380,251179
2022-04-12,19526380,19785080,19495180,19657580,19657580,219609
2022-04-13,19657520,19814820,19627180,19770620,19770620,208389
2022-04-14,19770880,19802480,19604120,19732180,19732180,203731
2022-04-17,19740380,19880280,19708380,19866220,19866220,9220
2022-04-18,19866180,19982680,19761220,19770580,19770580,198465
2022-04-19,19770680,19818480,19435880,19496180,19496180,240462
2022-04-20,19495920,19582080,19391600,19566620,19566620,241538
2022-04-21,19566580,19572780,19366320,19508480,19508480,240813
2022-04-22,19508480,19554820,19264580,19307080,19307080,258991
2022-04-24,19305230,19343280,19279530,19325080,19325080,6531
2022-04-25,19325680,19326630,18913730,18992580,18992580,297117
2022-04-26,18992480,19111080,18956080,19064530,19064530,251533
2022-04-27,19064580,19068980,18812480,18855130,18855130,263792
2022-04-28,18854930,18966080,18719380,18954280,18954280,255788
2022-04-29,18954180,19198380,18943730,18957480,18957480,254641
2022-05-01,18956350,18997880,18953380,18971180,18971180,10065
2022-05-02,18971180,18983730,18544680,18630980,18630980,229277
2022-05-03,18630980,18779980,18503080,18682780,18682780,211673
2022-05-04,18682780,18939980,18612980,18938140,18938140,213991
2022-05-05,18938140,19096330,18723580,18740780,18740780,289570
2022-05-06,18740630,18923730,18660010,18831480,18831480,250544
2022-05-08,18830680,18855580,18797780,18811280,18811280,7258
2022-05-09,18811180,18819880,18515580,18545650,18545650,271785
2022-05-10,18545650,18652780,18332180,18334630,18334630,279042
2022-05-11,18334630,18580180,18318380,18539630,18539630,255102
2022-05-12,18540580,18587080,18107340,18212480,18212480,278221
2022-05-13,18212480,18286780,17989680,18106780,18106780,203965
2022-05-15,18096480,18147680,18096280,18130780,18130780,8379
2022-05-16,18130480,18292680,17866380,18262540,18262540,205289
2022-05-17,18263930,18359980,18127780,18144280,18144280,213767
2022-05-18,18143980,18246140,18072280,18159380,18159380,205938
2022-05-19,18159480,18490530,18107980,18419440,18419440,230765
2022-05-20,18419730,18493040,18321780,18457380,18457380,184698
2022-05-22,18446860,18578580,18433530,18462180,18462180,6824
2022-05-23,18462180,18653340,18456480,18537580,18537580,178852
2022-05-24,18537680,18695730,18492080,18673450,18673450,159629
2022-05-25,18673450,18678780,18421380,18539080,18539080,153873
2022-05-26,18539080,18542180,18407980,18526280,18526280,174718
2022-05-27,18526480,18618380,18478280,18528380,18528380,138861
2022-05-29,18525380,18537880,18480080,18497530,18497530,3375
2022-05-30,18497480,18638830,18485980,18523580,18523580,82575
2022-05-31,18523280,18570180,18348580,18363280,18363280,164090
2022-06-01,18363180,18498940,18283580,18458640,18458640,163911
2022-06-02,18458640,18705080,18439080,18697180,18697180,132860
2022-06-03,18697380,18739630,18472730,18503380,18503380,124262
2022-06-05,18506180,18531130,18495380,18514580,18514580,3226
2022-06-06,18514680,18577480,18377980,18392880,18392880,138729
2022-06-07,18392680,18554580,18369230,18534580,18534580,144700
2022-06-08,18535480,18595730,18444780,18526430,18526430,138558
2022-06-09,18526730,18552680,18399100,18467940,18467940,159624
2022-06-10,18467980,18758680,18249480,18710380,18710380,207419
2022-06-12,18749380,18787630,18736380,18768830,18768830,7860
2022-06-13,18768780,18773630,18091530,18208780,18208780,259933
2022-06-14,18208330,18315380,18049630,18107730,18107730,234838
2022-06-15,18108130,18418380,18085280,18337080,18337080,253747
2022-06-16,18337080,18574180,18147180,18506340,18506340,240244
2022-06-17,18506380,18529530,18337140,18387780,18387780,207282
2022-06-19,18374480,18402280,18344930,18383180,18383180,5027
2022-06-20,18383180,18459980,18349980,18389880,18389880,124746
2022-06-21,18389360,18435180,18284240,18313250,18313250,188844
2022-06-22,18313250,18477780,18232880,18364280,18364280,208304
2022-06-23,18364380,18462380,18223880,18244480,18244480,227948
2022-06-24,18244430,18316860,18168980,18258580,18258580,191312
2022-06-26,18373760,18393630,18298580,18309280,18309280,8393
2022-06-27,18309180,18409480,18206780,18234430,18234430,201548
2022-06-28,18234230,18294120,18181480,18182980,18182980,163321
2022-06-29,18183080,18329580,18119780,18187630,18187630,191147
2022-06-30,18187680,18250080,18026180,18064280,18064280,204349
2022-07-01,18064480,18116980,17843970,18105980,18105980,230145
2022-07-03,18120780,18121690,18078680,18079240,18079240,5393
2022-07-04,18082150,18141980,18038360,18091080,18091080,115778
2022-07-05,18091580,18120580,17637480,17693640,17693640,229348
2022-07-06,17693640,17727840,17321280,17398180,17398180,244435
2022-07-07,17398340,17490140,17363580,17416280,17416280,187032
2022-07-08,17417380,17523870,17329190,17418380,17418380,183562
2022-07-10,17428480,17445280,17400980,17418280,17418280,4268
2022-07-11,17418280,17433740,17311280,17331040,17331040,184768
2022-07-12,17331280,17440980,17230480,17252180,17252180,200914
2022-07-13,17252180,17452840,17069480,17319140,17319140,249798
2022-07-14,17319140,17334640,16974380,17115040,17115040,275517
2022-07-15,17115040,17165180,16989480,17077980,17077980,207780
2022-07-17,17072380,17105280,17057580,17101740,17101740,6613
2022-07-18,17101380,17237980,17065840,17081440,17081440,204924
2022-07-19,17081240,17183210,17052240,17098880,17098880,193942
2022-07-20,17098380,17144110,16923380,16953080,16953080,192774
2022-07-21,16952980,17202380,16807480,17180360,17180360,204661
2022-07-22,17180360,17392530,17127240,17266180,17266180,215178
2022-07-24,17281480,17281480,17241480,17245980,17245980,5897
2022-07-25,17245780,17361740,17146530,17188780,17188780,195685
2022-07-26,17189980,17280740,17135340,17178140,17178140,172986
2022-07-27,17178080,17401380,17113150,17386280,17386280,185208
2022-07-28,17386180,17570040,17338280,17547380,17547380,241468
2022-07-29,17548280,17677840,17519280,17656980,17656980,232785
2022-07-31,17648090,17661100,17607280,17620780,17620780,5703
2022-08-01,17620780,17753140,17582080,17721580,17721580,223361
2022-08-02,17721580,17879280,17548280,17566480,17566480,242819
2022-08-03,17566180,17726620,17541980,17636150,17636150,208821
2022-08-04,17636150,17948980,17632580,17932640,17932640,195013
2022-08-05,17932640,17947640,17649070,17747180,17747180,204823
2022-08-07,17737480,17749680,17705650,17744380,17744380,4568
